,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
5929,-5204.643505354482,-8.279893172429379,13.057203452533948,11.778682803202184,-26.31223411994554,16.02597545562399,9.764750462707113,-23.03412029705333,-7.81013131246967,-3.375438977269713,44.26104573707922,15.391378368672283,25.201241230557702
1736,6086.939585117244,-0.9144144738505746,29.441894912848014,17.74169565969231,-20.66841793929814,27.54422119592936,9.433483897309378,56.89820505013032,-1.3656731406531613,-30.68213544941785,25.01460652470758,16.44810435017721,-19.138414238567268
6588,-2759.364297939508,-5.909520333284826,13.474521222652331,16.72680993529474,-12.546820931369258,29.14730635398222,6.357636705065412,-29.37893720101293,3.0554092837108424,-17.68214691259288,-14.171616067580429,21.920397398625305,-53.37682823079068
6219,-16907.639641007638,-9.181430001183172,2.072837979124849,16.573334523950592,-24.729832255001757,17.792896926036462,5.645277710142125,-42.99015571286012,-6.708471369099577,-14.761393919772608,-2.129800545001196,-0.4219810973620825,-95.38055183408548
2820,14536.527699727134,0.0272681532502394,13.321179004422945,28.629671042613907,-10.366292441642138,44.05975176286356,3.994017562941224,45.48671380816532,-15.645112558140804,9.337288365014636,25.86973582240949,7.564008777689608,29.22911743620972
3705,22471.685458619148,-7.0634602870606304,20.94324099653782,17.185855704649008,-10.964784470282972,12.806776508043864,3.665064069375254,80.13305924067066,-6.812157223792955,-15.583465189120204,-53.17496857967274,-29.07244580046693,76.54141565600821
6671,-615.6194640686005,-0.2829179609154935,13.419772828145936,12.98901122487349,-23.920811986728552,12.632633171406187,-1.3000573359024086,-38.59583421190527,-10.256252594568526,31.147580598513883,32.2785414719361,1.8923293667060064,59.115922409539735
3524,42258.69841514956,-1.264745386215042,26.674464232131225,28.26550019659054,-20.65411195965985,16.382589290863102,0.4684134383997826,-32.262564736713045,-11.436659544792448,7.994080910574361,-64.05583412219892,-9.10585322998948,67.15196486957734
4536,246.88451487826637,-3.398513746992746,22.830960903344156,19.685676462494484,-25.310334198801005,46.93923893663786,6.912118494240691,-24.177830239881192,-5.127998623754422,-37.52542778329386,54.44208335884871,7.350847574964932,15.148701207622327
6629,-24596.54605989611,-9.050051917345291,14.656764515021951,14.724546389499231,-19.07793135439175,11.573836169590528,-1.0546014589513135,-14.110701064039038,3.718661453457692,1.3833776399802673,24.13286474360792,20.6753263446445,-137.92065440658544
2447,26837.18725282221,-5.036491369668918,13.748949411024851,17.231832303701253,-21.81182665071016,22.32768334343845,8.324324638790126,6.043327416880748,-8.091490260252412,-36.25444649392331,-80.16065955335603,32.77367999586174,5.629690967481541
9195,-14042.723746698975,-2.898435923244222,1.594689757476225,21.557939445961445,-31.123789174211947,45.35121088331284,4.22828506766913,-103.73282056222428,-4.451790186450589,-40.01977115881819,16.893120001499405,17.135635906812485,-26.83339030889567
546,11237.389901338807,-6.181824744333188,19.51072317424123,26.61686330421226,-20.520966064615056,48.30396887770499,-0.8430561550366655,-8.079040493319003,1.9180427324226423,-13.021041347057444,-50.43160634722587,-1.8779179784183784,-39.15992855813424
8704,23817.605783784864,-1.4299384244382018,2.600161988580236,30.78103536076277,-25.66412195148242,46.433631525560905,4.102122588744704,-107.53071952617827,-1.2395200540075182,-32.65184227977892,-27.792265096829475,-2.3734450735263675,49.82254641569892
1706,-8002.636239661015,-2.007638442571362,36.10986202901941,34.892519229285114,-27.006097652994843,21.771900876857828,9.696185564446283,-10.47434225676874,-4.2610314387302095,-24.29059427525473,13.986676948335232,3.3334766272617924,-43.39972318084783
5409,-8390.818352502396,-2.261090960325406,16.52718773902583,25.263528237956685,-17.459445360986653,11.842134178325184,-0.6357319069472536,15.856035448333584,-0.1860023190413846,-11.012222182621375,-42.67419070985264,12.197257801829815,-89.11230125149227
3495,20464.464933257008,-3.2572372189443684,1.2749153878541928,28.344262079445237,-18.55703951690968,36.784075856397465,4.45591698065437,-15.39137363335922,-7.004079727076688,-11.009223250016133,-7.9086104253574,2.9064295632315584,60.69825186986172
1152,21753.56172775161,-9.34236462296682,18.7086893162974,10.437121149148217,-10.877575763437864,29.928680384065466,4.675522877852,16.824668775734814,6.84745994244161,-9.603080507409024,-8.480492388978298,2.9829411895027023,129.50372916442217
3450,42617.004463604666,-4.811331254443377,29.186466539342256,16.469166102019717,-33.147890481831794,33.22476562288727,6.250460552870376,65.8725236246995,-0.5541681710749913,5.592942665130668,-45.30250214750144,13.359553390383462,24.80062915057611
2261,-301.56328744521045,-3.9844552760803102,30.768355641228823,16.749764883140813,-11.80571557396614,47.34391369801555,6.924698760356572,26.06040852809076,-5.126524030568255,-8.64427781969221,109.07330845781536,-2.703520551781512,-72.5241448907682
3448,51868.97576695446,-5.658977222214969,42.37496957756304,34.07799631365937,-19.94724616404043,49.10298793449817,4.610607125263499,-98.99451624762337,-15.972876097636442,-39.55140383730423,-65.10087478735815,5.962901888089082,56.20449577383636
9222,-20698.16553313859,-3.3162526664189587,23.076085200823776,33.99366873216498,-15.216582101943166,46.3830633326855,-1.6394335429154132,19.63323431559257,-2.2315285565480942,-36.44085015559371,54.61968362836706,-1.5106676025819503,-87.85468772647256
943,34938.81381892771,-8.347729221826693,14.142024272145802,13.229755878898583,-32.800608186452635,18.017653943645637,9.47070448609773,59.63781422209826,-1.5039673462104437,-31.71117390236963,-14.94384506853064,27.46751205523783,110.6812801144247
809,-8563.746550740203,-4.016851009125509,19.25262907276994,26.61414722327403,-13.76669874513022,20.726591675447125,7.43408790343098,26.060787992635223,-1.914736142471397,-12.060302404512884,-6.617656670377837,-9.424586866717588,-75.36403130748667
6697,-7308.399255466258,-7.580087835580163,4.869349547190105,10.921928576047948,-24.77293925000462,48.46664180648988,3.7898431446473424,33.34641679611066,-7.563346185344887,-36.62356559794252,28.47444925744564,16.59890379488953,-36.56272475667632
6534,13076.231741013626,-2.784295779710962,16.544003146702302,11.112996562619246,-32.55317831763125,38.9091081237961,4.074782933413137,4.95103581467289,-16.030871617864975,3.2158234370401075,10.856445832830811,3.845156978074328,49.83804503649243
962,29817.56242102473,-1.1605051121626604,9.899707627239124,33.31615173296004,-21.024352208481133,22.286093155256385,7.138447744570739,-37.55739084489454,-19.65418739240767,-30.815602044325264,-51.75373391962104,-0.0235834350916293,41.98865502986928
4048,-40907.692535662965,-1.458198306508426,43.28832941018175,29.70926653812284,-23.47363391678461,25.955330442189208,6.011302090841076,32.84187323757292,-0.921787212550675,-26.271563722552663,101.84839470257064,20.40856243497715,-93.73017411371006
1738,23581.813210318556,-6.619307779631058,5.009684807751388,20.854390630621104,-12.293902015881084,43.2715927727676,7.00737455609468,-88.11344463236793,-12.06300157217198,-19.64241754168639,19.125694527133227,-16.762574579047826,110.93528785772628
6207,27845.933551508788,-4.851254046252962,43.29346087888832,18.4927434872346,-15.013706237042165,12.306423966101464,6.388176563858716,42.72462600869832,-10.919492001707807,-20.021182292096498,-125.77582454112124,-21.408750517526965,-44.855200872132144
4082,5992.636994872848,0.2119860791755973,-0.1024654784171326,15.21362404427386,-16.46889668056092,32.38940076526362,4.996012209719813,14.65643436818148,-3.729197769781612,4.712963268024151,-5.66932798412029,-29.689718643753796,27.891285832598555
6354,15809.57270520752,-6.2008645452809,23.048400038528527,19.371820774528917,-9.868212401859893,23.481232785765734,4.675742591152063,20.287483657875523,-2.4007633704862044,-20.730357570961363,21.898525603371127,-25.12109302075178,37.35386774873156
5644,47624.735388933,-4.150231057635922,10.012437834017,18.95095295215965,-28.31710470630769,22.55358372976879,1.9452628383566892,-86.55460203126968,7.345888480397821,-52.69535502959893,-122.82454216490538,11.455888386342853,13.626260284130336
4844,8538.918508440767,-6.091680120305765,8.742952300922276,10.43346479448925,-23.447893558253085,15.7550819013531,7.754292762700395,135.93134120382663,-1.9965961045621825,5.024708201840184,13.50902298696114,-11.394501459428374,27.18154689313443
9409,22290.27595061585,-1.2718090272128555,12.618416873375688,19.03660345883481,-13.570814387595949,28.3226879776772,2.956589394591486,-89.58194800895679,-15.526371984502688,-13.174214836375384,32.24133396109115,8.007398074157065,135.54226153498496
2456,1822.0055087382236,-4.347968617850339,7.794259427396039,10.073540562936811,-11.72072791604029,20.032319890654364,-3.0380793995313766,-125.87186769208462,4.638009311015159,-50.92176196387179,-22.085339113985608,4.439866700186463,9.77850696232912
4634,40094.31950312486,-1.9054807490881989,20.105189242992843,29.3363433808797,-28.8024888835956,20.01239232599586,8.078822663182626,85.5968496354199,-6.586691462146792,-10.743303846600751,-21.027766032080667,25.156390129357803,59.67619684523126
7806,16195.545971651874,-4.064980749443304,25.273901289678022,23.693077799599592,-25.00190973304533,32.95624155623358,8.095070988011246,-63.74799675674144,-3.533121854144411,8.1654435330544,21.392504852310708,0.6892282409933519,60.64432609005871
6125,38049.65480605701,-2.5300492710285942,27.038775205826457,29.941922658504133,-16.324481836012254,20.442660834340224,5.29026628109783,58.67475208834309,-12.50053432247134,-37.87419120216809,-21.081388487950395,-2.6860209207226564,71.6237269011558
8120,-18723.7707164636,-6.319076599682012,12.33279695887564,13.691324015661325,-26.601180279764677,19.924632923716626,8.29216463780228,92.17414573795362,4.804532907620683,-43.73515103631287,61.88912281839092,-29.39252003600526,-63.37821633970498
7979,-49754.09511953308,-0.5465478974148974,20.447696361958723,21.87112640613145,-30.564972916311056,20.32484385315021,-1.0644057028601157,-93.08288781705424,-23.843032333659703,-16.56805474009778,73.83688473740904,30.559924254853524,-67.62457634372623
8000,-13386.514581338924,0.2474470817252536,24.3893529090674,22.907417893959305,-26.339453547047867,43.10350137749006,4.738682432030806,64.43685092690727,-0.4109837908501079,-15.92746783962503,82.886019473298,15.183435304901948,-0.2995635990109457
2880,44465.31198621839,-3.404243777461118,38.85009517253484,27.30692745457708,-28.106214313583123,13.9547701053743,6.743969595193661,82.94369482105003,-3.789968480436903,-25.823177582105604,-57.17046467571087,-26.657955496588706,13.99464842145954
3324,57029.16689694605,-3.305795211394034,11.437637277078936,21.26356355742451,-22.82718172608917,20.297235815860216,4.160747249411224,-25.252205357986,-4.91435068809305,-21.16191989300316,-114.28441467952914,-19.98985112781302,91.79377248748598
9237,-3211.4483819293587,-4.914512301475744,29.652000199794056,15.043583602649491,-22.48481938030781,20.038180337468315,8.594341079382307,2.281183551110437,-9.30442209496938,-19.139552238789005,15.243098201211597,24.968193878307734,-58.27891957789178
6966,49167.90465269554,-7.305480529187802,11.345999072910734,19.81009917334821,-30.826913241378207,38.45757760802734,-3.225246729874359,-12.03525377109117,-8.861912071582896,1.9423826401295765,-107.84164513814352,4.195351864817603,38.522843463167234
6405,11823.252651567384,-7.072507678928524,30.39240270503174,14.603099434374371,-10.779809464348167,25.023330734999924,-2.3382212497539427,-101.66961157177155,14.528517300543928,20.68192959931677,8.38538454855628,24.418565848827228,80.37872839666345
1388,13097.801190047638,-7.229833935484306,34.79359999657862,22.88484716116442,-26.009465086309195,17.813072552391386,-2.9804405601005053,61.72060719396941,-6.193848447989207,-7.766941282383959,-8.01730735328503,-11.792395112027512,-10.727868777817122
5132,-35862.25220912783,0.380063729243993,2.2107132239683693,19.29667064582444,-17.04105765541043,45.36203319537277,0.9752644523719978,-45.35330336394205,1.1788042973866757,-51.20751803945532,121.39825743992029,1.4015749559026374,-28.302001315366493
5957,24832.48398031537,-3.2084366310142145,34.75555256376224,8.772673655910209,-31.23693965431008,27.688481373804432,8.75710124940106,58.0304109602358,-8.362037759226865,2.5955875620709428,2.0085348295833123,14.861843638054436,31.85329640890372
7411,3213.660429164666,-7.44425116007757,3.6074373604039143,18.95489099916952,-10.959932907690472,32.01086912679824,1.8260204361362835,33.9117665780216,-4.383261655040248,-13.622830389957244,93.54578317704102,-25.50050849250985,29.267936380952456
4441,-11140.98311419392,-1.0316536631214128,10.082335115876417,31.62980919539754,-20.15331108513028,41.44258772225076,-3.0229591342349647,-124.16392844844196,1.5487203934154987,6.145168508599713,73.23574598071488,6.601875968288963,28.18930626952421
8591,-19375.212630446487,-0.8370623441771159,12.16336485548088,16.202531812735305,-15.393512720262123,17.992341808039228,-2.5578944238233987,-38.06523278803407,-6.969573697167398,-54.129550370200434,48.417237265832576,9.308668673662716,-63.23947318153152
5787,27377.588732348515,-7.873138314100766,28.077228524848504,21.22932385855317,-20.13159075639989,28.92068200002212,1.02842124302696,-26.958664315560338,-21.99729037103302,-28.398035527898884,-1.3168132177305276,-8.906838429570225,67.53881964259372
4697,20770.93626238868,-8.35079497853266,22.436527309736626,17.088820323006583,-12.74912157260624,19.04553402681499,4.867932416568774,-78.88895096979925,-17.50901944566423,-1.3210083876063743,-1.7560565464185327,-2.468974346433954,95.58505627739596
6525,17306.74274397166,-1.0907981922059398,32.70921667520862,17.09136432863706,-19.677491402695537,44.59609665063712,9.215645809801098,28.092282707622456,5.292206170238327,13.566489772470902,-1.2138820509511508,-3.4834298693976047,-28.724775246476018
3313,28048.00543458463,-5.589242260123976,36.73907352081287,31.217828553831943,-21.06164423788538,44.52179759137076,-0.7998714516594614,-16.49785536496068,-7.517067278658701,4.227699653622967,18.678286572989457,-14.08125973892408,34.28977806090781
6437,-2138.636011440352,0.1079894193794143,28.035133663110457,24.896679308700858,-28.345998692431888,13.384755275135978,10.152291311097285,93.17868706579814,-14.435139367630496,-24.231607331148677,29.06629594494213,8.515483412392056,-18.67305220493745
7451,-4491.018349791028,-3.4542753500750014,18.73967978075777,19.632021219142334,-28.353245835584698,44.03759654390194,1.7979741328645176,-80.41549949516721,-2.8959262441061124,-33.20492093726827,15.237335480150294,-7.405329767901952,-29.487040043923248
5684,22921.492604827992,-5.208333844774575,16.808525280717568,18.792131004507944,-15.269654873772422,11.968812534347917,-2.915835020590409,22.926456706898428,-6.306672689561549,-9.98578210387302,29.11202943381997,30.2355211526248,129.4823365105393
1020,15750.443683548245,-1.5624218773888732,25.20991853877825,23.48818885758955,-28.712377117969798,43.03375914320035,4.53325796668143,2.871250261349754,-12.16419818745374,8.700344305331882,-21.49604481567765,5.103727206158492,-29.897143570028003
2082,25621.833309389887,0.3657738783252764,15.92382921646292,33.12286512221128,-21.15807592153667,36.06300962638173,3.4696059116667985,-45.12646948671427,-0.5778032032198661,15.53415045352753,19.23198815159441,-5.034597405541286,83.62372100506377
6879,19107.72373020583,-6.07799042827834,17.70495161747276,28.178168987771187,-26.42413492359178,30.682957759563475,8.619706318980333,3.71176198435907,-12.566441051368304,3.2038107555231647,42.60198916285685,-8.669575258759178,75.05283780576309
8381,10014.417668183582,-3.6454104195109434,15.61342368706186,10.395843756265156,-23.79499718553161,33.35962292247915,-1.1761587148552302,8.74519908276276,-13.69610720585634,14.375073057127828,-11.357256430597694,12.38124505172351,-8.819399418116406
3664,-2570.1229491301533,-8.655736626498662,43.16741584590085,32.15871679682688,-18.51104869065954,40.0219882269528,6.061619764751958,142.14410969983174,-17.0944131611033,-22.39741592317588,-91.7843415350491,-11.840755065305151,-198.8232086327737
6838,13550.58020464188,-3.693014531410623,19.812766500469795,33.15011909239064,-22.10719889650448,27.475091433792823,0.2748925224358975,102.64074988229224,-2.4074697706634587,5.246674270257724,-34.70989002329365,15.297257164929412,-29.9683436957127
464,4762.8158181570825,-2.021046227312598,17.908671629340734,26.034502449546444,-26.80469013950268,37.60208029126926,-1.456538517068692,65.3064416922801,-8.956308036206163,-11.247315165917176,108.45563221615583,15.231659172457253,121.14416595473708
8360,-23663.141316044137,-3.813931151696788,5.758120068586035,29.846340330039567,-17.649786922904894,38.40423262281334,7.75867716870893,68.66481814174023,-1.4463905504876615,-20.57020087512332,59.547234444881845,-7.449386262648296,-70.33396910798339
3650,19742.181895558893,-6.791866103401953,23.414504876836457,19.94305454042871,-17.907987988015527,24.742731054428447,6.76998592894917,72.35027116918904,-15.091001277353516,-29.28265619688575,16.69922080164619,5.530831140543677,41.63150445960146
9809,24042.331826543632,-2.692768614339087,39.94862934937328,29.31646328708408,-13.09391333821822,46.321648600350606,-0.8093072918925661,-148.6587892835959,-15.296364265131723,-10.350984831112717,-26.787027243506262,39.23649800986672,27.494916468263973
2079,3412.455132783948,-4.208862451916327,38.13719568180085,27.151107445431823,-22.03265957811233,20.950740466269245,9.041746064033829,25.6570417040374,-2.41737520554836,-31.61425051728858,18.891038774919757,18.86814394644466,-24.37096044361302
4478,28704.726307955912,-4.477590452594733,26.82764194976781,21.008319488172752,-10.80033579164101,23.01482831652143,0.2452475246371173,-88.13515970855178,-13.825973707350602,-6.222076068995419,-137.02080716661203,10.660423793574637,64.29865032477763
5363,-14893.147420758229,-7.171532557880633,33.703360711293634,31.966791067437317,-22.67996794720329,14.591629539894438,-0.1805490806015255,80.40911838902697,-14.69791943507016,-13.013823342510127,44.99896734462098,38.87023849539146,-67.92053682118775
8316,-2087.3325705556763,-4.690762656016011,20.31869063410412,31.061607471026747,-14.188228267218047,45.80864253917517,-0.1460151824716002,-16.291274147579113,-0.0866811867165413,-26.785059468971365,98.74169438959136,7.5152829861442,-0.4707043812612861
9149,-8597.186416602246,-3.161913117346153,25.13200203369803,25.82696966723441,-22.186526767392408,30.70848033294329,-0.5995672062058048,105.37214148643358,-1.581394544782361,-2.3963723612050334,120.1677183459178,16.3093017943563,27.706081781624547
7276,87613.63249144945,-2.5420287236727845,12.500965343256295,33.6872655686351,-28.221556806952705,26.4120108020908,3.878809902812658,-26.51792053537454,-6.40289031733043,-23.891456783540832,-94.30152524628306,16.926603258572726,144.6042329281049
4429,26602.775380096744,-8.302646070265384,39.011302410145454,10.908101928223669,-25.175068417554968,46.911953633910734,-2.284351933099499,-17.425470612371203,-11.175888140049135,-2.545815828960917,-6.903240055025172,-25.33449920876524,15.088506711777953
2914,-14470.678325493114,-8.274926681005178,6.062998967784146,16.832558274156764,-15.51676288160483,19.515793672690457,2.344328264553785,-25.753083497503244,-4.619840382012766,-26.816020353376587,142.08173877631495,-4.365217602135965,-8.286052378475615
7701,-39327.67345449183,-3.4965100659011363,32.061174045704846,34.06372669293569,-28.826748241010264,20.00204024236185,1.6651778880449903,68.7031412068286,-15.99983688128682,-9.379020938021316,148.98458797721176,8.461928989301763,-0.9998593899968542
527,21098.132995717293,-5.635157692117808,37.17280950990107,17.291917414263956,-10.807118798638005,30.65331962271156,0.2921261213353365,36.18799348478476,-3.808230508917302,-45.14713628271197,-4.653573061134713,20.952657804943144,7.094979518892893
9067,-27392.32327822412,-6.057566907701923,3.1640381947931653,23.60386842842052,-24.174214307034767,24.915661195110346,8.392933270808655,-0.6300730804699075,-17.157792868980536,-24.575578294825156,87.00868068117944,1.629127284286168,-30.410372167086106
7006,7254.500963560326,-0.1469986062827608,19.300169398401483,22.101357857749367,-13.66425565845939,34.186211794866075,1.7335383194766552,14.87530000561443,-4.829190438418679,-0.0703541178579225,11.635975979314637,-2.742353129761094,-3.775185702907821
9866,5144.126952365033,-8.535366388593992,9.38751881977701,13.091106047518512,-9.948317329989695,28.444557693031573,3.4113365629011243,6.993699514309668,-9.600939464586148,-3.6332633452882153,-86.96365083081679,6.482499918406626,-12.247187484251878
3581,-1247.1267233684125,-8.694940771818004,18.16041761034924,14.13931061653602,-13.977113450054128,34.899980770126305,-1.0131381531121209,-58.43696818850094,2.6629857375956707,-17.979230182848625,178.37988139979538,0.9492311145303683,48.09681874810072
4109,39754.705079883366,-4.612504587131553,19.289256679020447,13.364256259926986,-30.419980210783237,48.798964504069794,2.726383410962537,-27.257474294173253,-28.715279770221777,-26.08612611581558,-10.973208899624431,-20.48557718795546,114.15562084356534
2090,4653.413669820655,-2.5110085633971204,26.0468667430238,31.97581148443099,-19.32685370524864,39.48058547839147,-1.2968370090038568,-19.13912913263525,-11.82175576697998,-16.725381251798435,5.695585349275312,-17.549361889767937,-26.405442989673634
5972,-28816.893880241125,-6.896387171372349,39.61382434023455,19.69355843254168,-33.117068857828144,32.06031321031607,-0.9019649052892283,-55.82058674309333,-14.961541942708452,13.85671328415492,100.4381465845414,8.53094316467546,-22.80506189253426
1103,-14008.61526497943,-3.2098544159136697,36.65492106014395,22.934383663728035,-26.06595270584671,38.9456292878333,3.012393138001685,-38.91350841544431,-1.4684298158747806,-9.623664115913172,15.31133827349101,30.40290950697372,-104.28756794142669
4414,13346.82028066606,-6.040330093060196,31.707713040581545,25.010896313816264,-26.636280810872258,33.878868080386795,-2.780651634458703,-9.848008642379645,-17.511603718800636,2.7999352352277747,39.183460224805984,17.880359211234435,38.17392804321935
6535,-13828.251156915932,-7.002585198690224,35.03944164443667,29.80763745567818,-31.52692428382877,36.099649735146826,6.652120039916129,-26.14625990077696,-14.279603828453112,-5.763648711079611,99.22731757310748,-3.647480387591788,10.719573257361011
2545,10942.711178796812,-3.38579156170396,22.38438790640284,22.79066784455107,-25.55029793215549,42.69255805057196,-0.4492010251173233,41.82003102810901,-5.006418288657558,-33.07666408863305,27.21732692713908,-21.013287097421014,14.280839383500094
1795,-5874.797846126527,-7.117879677934266,32.30720514708744,32.487908417868795,-10.691071688536326,14.27125493676309,-0.2584383076145427,13.363192407337312,-7.623153797469049,2.6138703646920227,49.57668070094184,-3.9799830871940696,-45.19166714274202
8985,-12774.975021052096,-6.596031256132358,28.596905767206188,13.763768600026763,-32.37367626859481,35.207221439900124,-0.4760854526123643,75.87260099559172,-10.773647296479243,-10.807923927077134,2.602888300164986,-15.053805660636948,-181.7749299933581
5270,-12369.760618750395,-3.279654306358027,23.172852241579307,12.622358857194689,-11.071370306234284,11.689112817772406,4.909773083908007,-110.5778400376388,-0.0186743460224878,-17.400073059456737,34.703222677041865,-25.36311876479673,-47.92001515548712
5672,-13699.833647928306,-0.2971787515379829,17.557357355117254,24.584565021998475,-28.3160652414726,47.406046969823095,-0.018001146131982,96.78431184368672,4.898671515276714,-28.841681199359535,26.796930952814616,-11.915600649184949,-70.74232327935837
7771,15420.420562723784,-7.675255145817493,34.04231532105795,18.09076265883698,-30.34703935988209,40.57638074945994,1.1463278641203862,70.54302702314729,-14.40758350710966,-9.58567666056934,-40.535135896897,-0.5503523671060089,-115.15825795247709
3726,-16469.44417690521,-3.626077820217761,25.41852281783217,32.4904797754029,-19.177209499324537,32.366923437769614,6.338292793033677,-98.04226536970552,-11.540081850735035,-7.826214855201259,80.67878800034717,2.9623138475725237,-13.685259283354435
9712,5863.934585821381,-8.892897647841256,30.99419025198676,18.460810276439744,-24.14129034301681,46.259867253719854,-0.8278119103488915,44.84084414600844,-3.0124942117634568,-13.266762813463862,92.17418863003353,-5.530318954856414,18.68428619689181
547,1203.9853675115455,-4.744523298951056,4.607818482896274,11.762470090061598,-10.414147807823843,14.577303918198565,7.618069846035379,-0.3236978946025601,0.9920148680464492,1.4681379794788754,-3.8957385878428745,21.633446722084617,-3.993713977372378
7911,790.3529883197186,-1.8402228059513857,12.490986930777163,24.295378640013503,-15.264696414211372,47.87883868226243,5.597616356496626,8.804308124616847,-31.200558035589246,14.218836808019049,26.98782307636548,2.032487932987551,-22.082022913339564
760,19365.096337714236,-8.298104039406583,37.09679444689832,28.28103408730376,-16.037499572236612,35.43702187783657,3.471807597788368,-124.31583683821816,-10.94441735957778,16.284894611882972,2.847524682279339,-20.954968382235524,37.176786117984165
6648,14165.322911363972,-1.6039127157794315,39.78465656335376,26.71420089728524,-21.9000402147541,23.216561865893038,9.01618998110578,54.80301210188726,-11.274885885325858,-5.223438780949476,80.6650879182481,22.31387352536392,70.34448957572278
3502,19407.677499018195,-2.0281916407431173,39.65381083578167,15.518757047368684,-32.04894069373388,42.61760938767988,6.335736268110747,70.5206466606932,-3.554166758860969,14.116644989432915,7.664983397972803,14.45544385624483,-42.60924960889095
8509,32167.370365124545,-0.3389872082077317,41.51192956421736,31.56339768736833,-21.75106570606548,11.535303980359751,6.781312651371245,158.25410626926416,-9.443358637796267,-38.137076932517445,-25.44899089463235,14.582023111183902,-3.1698537067048527
4503,52920.30671553933,-9.343350771427057,14.123120547222088,18.24459580388495,-27.02584737783335,29.407658901974692,2.9211792039078075,-49.91644907419315,2.534907878348017,11.8851597838282,-73.25131703983783,3.6499791739628153,142.1224673578645
1064,45114.91301708296,-1.716629255546335,38.95259849801748,28.983289999978567,-16.53765444869293,14.2018416803304,8.460966929748563,95.25573408855522,-14.62292545742556,-21.556187558416696,-41.106786169045016,23.41937239747692,56.63564634473677
1595,13174.123403261574,-0.2864491765666024,9.056242307700265,17.261884476268772,-23.672581379412584,27.51582994815394,3.9604730630244553,102.97153273123229,-5.764042637046032,-30.76209508403897,-36.038908011834685,-4.691876170176347,-32.76676922090654
